source,user_name,review_description,review_date
App Store,Rietchie04,"Tolong ini bagian IT nya...masa saya sudah daftar, waktu bagian SMS utk verifikasinya tidak berhasil alias gagal terus..saya sudah coba berkali-kali tetap gagal.. Sedangkan saya coba test SMS nomor telepon lain berhasil...coba telepon hallo BCA, mereka berdalih bilang provider saya yg bermasalah..padahal sistem kalian yang bermasalah!!",2024-02-22 02:18:41
App Store,Hotmomma234,Tiap mau login selalu verivikasi lagi fan lg pdhl akun sdh verivied tp ttp g bs login. Dahlah,2024-02-22 02:03:22
App Store,Bo0bss,"Kok akhir2 ini aplikasinya lemot ya, loading muter2, keluar notif tidak ada internet, padahal kuota ada atau pakai wifi.",2024-02-16 01:26:51
App Store,zee vbp,susah login dan ribet lebih simpel bca mobile,2024-02-21 13:05:45
App Store,dwicax,hari gini msh pakai sms aplikasi gk jelas,2024-02-21 11:02:18
App Store,IESMA RN,Gagal mulu verifikasi wajah heran!,2024-02-21 09:51:13
App Store,Igman yuda,Kalau bisa ngasih bintang minus bakal saya kasih minus. Aktivasi error berkali kali minta sms dr hp nyedot pulsa sampai habis tp masih gagal tertulis aktivasi problem. Tp aneh nya login bisa tp selalu minta sms dr hp. Habis itu gagal lagi. Bolak balik sampai pulsa habis. Sumpah aplikasi gak guna sampahhhh bgt,2024-02-21 08:21:30
App Store,ariefristanto,Setiap masukin no atm selalu gagal,2024-02-21 05:29:33
App Store,Mngjjfhhdd,"Busuuuk, aplikasi ribet",2024-02-21 04:52:23
App Store,ebrina27,"mohon di evaluasi kembali pada saat meluncurkan aplikasi, wlwpun aplikasi ini sering banyak promo. sy sebagai nasabah sangat kecewa hampir 20x saya verifikasi wajah selalu gagal, padahal wajah saya tidak di oplas ( masih sama ) tapi selalu gagal. mohon di evaluasi kembali agar ke depannya, nasabah yang ingin mengunakan aplikasi ini akan merasa puas. Terima kasih",2024-02-21 04:48:11
App Store,ronaldwi,"Sudah berhasil aktifasi tapi tidak bisa login
Setiap mau login, minta kirim sms terus",2024-02-21 04:00:45
App Store,Telex.,"jangan sering lemot/error dong, koneksi aman tapi lemot itu sering banget.
ini app penting banget buat cashless daily usage, jadi dioptimalkan ya biar ga bermasalah.",2024-02-21 03:38:33
App Store,User-Aris,"Tidak bisa daftar Data Investor, bolak balik cabang sama telpon Halo BCA, sampai hari ini masih tidak bisa. Sepertinya tidak nyambung antara siatem perbankan dengan investasi , dan orang cabang juga sepertinya tidak paham mengenai tata cara investasi.",2024-02-20 22:46:57
App Store,mradhi,"Setelah menghubungi Halo BCA, Akun MyBCA akhirnya sudah aktif. Tapi di versi app ini masih gagal verifikasi KTP dan wajah. KTP asli, wajah asli, kok verifikasi masih gagal juga. Kembali ke BCA Mobile dan KlikBCA.",2024-02-20 02:47:00
App Store,pandut302,"Saat mau buat BCA ID, gak ditanya no rek dan pass mBCA (kalau lihat tutorial dari tapi artikel bca.co.id seharusnya ada). Ini malah lgsg disuru sms aktivasi dan email aktivasi, alhasil pas berhasil registrasi dianggep belum punya rekening dan gak bisa konek dengan rek di mBCA. Uninstall, bye~",2024-02-19 15:30:58
App Store,Ge Creative,Makin kesini makin lambat,2024-02-19 04:46:28
App Store,Chakraale,"Untuk apps secara performa sudah sangat baik,hanya untuk topup e-wallet mohon dibuat di bagian pembelian/isi ulang agar tidak perlu repot memasukan no VA,yang kedua Untuk fitur Lifestyle yang ada di BCA Mobile segera Dipindahkan ke MyBCA Agar hanya 1 aplikasi atau one gate system,yang ketiga lebih dipercantik lagi tampilan antarmuka mungkin bisa seperti livin yang beraneka ragam warna,semangat BCA Menjadi bank swasta terbesar di indonesia!!",2024-02-18 15:17:18
App Store,dedel0606,ini kenapa ya tiap tf kepotong admin nya 14rb padahal kan harusnya ga segitu?????,2024-02-17 14:32:32
App Store,brain sundana,"beberapa bank udah bisa QRIS pake CC, ga ribet bawa dompet dan kartu2, jadi cukup pegangan aja, pake mobile banking bank lain lebih gampang, bisa pake CC dan saving, berharap di upgrade agar jadi lebih flexible",2024-02-17 04:08:19
App Store,rissaku11,"Very slow respon, penanganan sangat lambat karna membutuhkan beberapa hari.",2024-02-16 08:57:09
App Store,chacub,Sudah di dont allow paste from x tetep muncul lgi tiap ketik nominal saat trf,2024-02-13 03:41:23
App Store,M iwan,"Aplikasi yg ribet gak berguna,kita senagai nasabah dipimpong kiri kanan untuk verifikasi sdh ke kantor cabang bahkan sampai hubungi ke cs halo bca tetap gak bisa dan hanya disuruh kembali ke kantor cabang bolak balik jadi menghaniskan waktu aja utk 1 aplikasi kegini",2024-02-15 08:53:55
App Store,Arwaniwawau,"1.17.1 di ios 17.2.1 13mini selalu force close setelah login. Sudah restart, inet pakai nomor sesuai tetap force close.

Update ke 1.17.2 setelah 6 hari menunggu akhirnya berhasil, walaupun verifikasi ktp dan wajah harus ulang 3x",2024-02-09 12:00:55
App Store,dewiditkurnia,Verifikasi eKTP & wajah saya selalu gagal. Kenapa?,2024-02-10 15:29:48
App Store,buat komen aja susahnya,"Liat komen2nya dikira boongan, pas dicoba beneran ribet, wkwkwk auto uninstall !",2024-02-10 02:19:01
App Store,xxvgalaxy,"Crash Solved in 1.17.2, thankyou",2024-02-10 01:59:56
App Store,ziipolar,"toloh tambahkan fitur mutasi rekening 7 hari terakhir. soalnya tidak ada d mybca, jadinya saya harus instal bcamobile klo mau cek saldo yg masuk dlam 7 hari terakhir",2024-02-08 04:22:18
App Store,Stevanushk,Versi 1.17.2 force close ketika pilih source of fund di menu transfer IOS 17.3 iPhone 13 Pro Max,2024-02-09 05:11:57
App Store,Dian Aprl,"tolong fitur verifikasi wajah diperbaiki, atau bikin opsi lain sekalin verifikasi wajah. misalnya foto ktp, atau menjawab pertanyaan seputar data diri. karna fitur verifikasi wajah sering gagal terus",2024-02-09 03:34:14
App Store,Danny khuangga,"Saya pengguna iphone 14 pro dengan ios 17.3
Saat versi myBCA 1.17.0 tidak ada kendala dengan apps nya.
Update ke 1.17.1 tb2 force close saat login, suda re install jg sama.
Update apps hr ini ke 1.17.2 sudah bs login, tp saat mau trf ke sesama rekening BCA, saat pilih rekening sumber, force close. Selalu begitu
Tp untuk trf ke rekening bank lain tidak ada masalah",2024-02-08 14:58:14
App Store,Pavel.evst,Since few days ago it start to crash right after Face ID or password input,2024-02-06 06:04:27
App Store,Very Pangestu,Mantapuuu,2024-02-08 04:05:58
App Store,Galihjl15,"Verifikasi ktp dan wajah gagal mulu, padahal foto ktp sudah sesuai kotak, verifikasi wajah juga sesuai instruksi",2024-02-08 03:18:30
App Store,Fakhrulhilal,"Alwas crash after login in iPhone SE 2nd gen. Not usable at all. It was ok using previous version.
Bug critical begini dibiarin beberapa hari. Parah bener bank sekelas BCA sampe lalai.",2024-02-08 00:48:37
App Store,chimpenzen,1.17.1 version is always forced closed after log in. Please fix!,2024-02-07 23:38:34
App Store,mac_nh,Setelah di update malah crash di iOS 17.3. Bisa dibuka tapi setelah Face ID login malah force close 😞,2024-02-07 22:57:45
App Store,ramsey04,Sejak update bersi ini mau login malah crash.  Gak bisa masuk sama sekali.,2024-02-07 15:16:11
App Store,adadeh477,"verif berkali2 gagal trs, masa cuma login doang harus ke bank haha dah lah mending pindah ke bank lain ngerepotin doang udh berkali2 telfon sana sini dioper2 doang ujungnya suruh ke bank",2024-02-07 06:29:13
App Store,xyzyazrrrr,aneh bng tgabisa login pdhal udha bener semua malahan ke blokir id nya,2024-02-07 05:06:20
App Store,pptcrln,"Parah lah, ga nyangka selemot dan selelet ini, yang harusnya produk unggulan dari BCA utk nasabahnya bertransaksi, yang ada malah bikin bete karna loading terus, masih bagus mbca jauh walaupun jadul",2024-02-07 04:45:25
App Store,BurnNih,"tolong segera di fix, sgt urgent",2024-02-07 04:36:39
App Store,Faye2803,"Di iOs dg provider Halo skg sering bgt error, pake wifi juga error seringnya tulisannya tidak ada koneksi, tiba tiba ke logout. Dulu padahal gak gini, poor upgrade 👎🏻",2024-02-06 04:22:38
App Store,WirawanMuara,"Hi dev, tiba2 kemarin mybca crash setelah input password, awalnya mau login namun stuck/freeze dan sya kill app lalu buka mybca kembali dan crash terjadi saat sdh input pass dan tekan login, sdh reset dan reinstall, reboot berulang kali tetap crash saat mau login, bisa bantu update terbaru nya spy tdk crash, mau download/ downgrade mybca versi sebelumnya juga tidak tersedia. Sy pakai promax 14 ios terbaru 17.3 dan mybca terbaru. Please help. Thank you sebelumnya",2024-02-06 03:39:15
App Store,Zakaryaa07,"Sering kali mau login malah tulisanya tidak ada koneksi internet 
Padahal sinyal kenceng gaada masalah tapi ketika masuk sering kali tulisanya gitu 
GAK MASUK AKAL",2024-02-06 04:13:24
App Store,Smr_95,"Sy iOS user 17.3 #iPhone15ProMax, setelah update myBCA terbaru sekarang tdk bisa masuk / login, langsung nutup aplikasi nya. Mohon segera di perbaiki mengingat aplikasi myBCA sangat penting buat saya. 
Terima kasih",2024-02-03 07:00:29
App Store,jooneean,Setelah update ke versi 1.17.1 selalu force close (iOS 17.3 iphone 15 pro max),2024-02-05 16:03:12
App Store,Irwan.hartono,"Tidak bisa open app, selalu crash dengan update an terbaru. Mohon di benerin apps nya",2024-02-05 07:15:59
App Store,Ayuafriana,"Hampir sebulan ini my bca jadi super duper lemot, mau login pake face id susah masuknya, padahal sinyal oke2, udah susah masuk eh mau bayar pake qris bca scan aja gak kebaca2 barcodenya, padahal awal2 muncul mybca gak pernah kayak gini loh, fix klo gini terus aq hapus nih aplikasi 😤",2024-02-05 05:20:15
App Store,hoppipola,"Untuk iOS 17.3 terbaru menyebabkan aplikasi myBCA crash pada saat login, tolong segera update sistem di myBCA.

Karena Apple tidak pernah salah, yang selalu salah adalah Developer Apps yang selalu telat update.",2024-02-05 01:38:53
App Store,yamantotis,"aplikasi gabisa dibuka, force close terus",2024-02-04 14:57:52
App Store,Andy Yudistira,"Dari update kemarin belum bisa login , karna pada saat login FORCE CLOSE terus , aktivasi sms mahal",2024-02-03 23:55:04
App Store,Nco19.,"gimana nih? saya sudah mencoba beberapa kali untuk login dan aktivasi sms namun selalu gagal dengan alasan tidak terkirim, padahal pulsa ada",2024-02-03 00:04:18
App Store,Ardan Qoyumi,"Versi 1.17.1

Malah aplikasi force close",2024-02-03 00:21:12
App Store,Mufti N.A,"My Bca sudah cukup bagus untuk bersaing, kalo bisa tolong tambahkan fitur intip saldo dari login page tanpa perlu login, beserta scan qris tanpa perlu login juga.",2024-02-01 19:09:18
App Store,zehndicky,"Crash , force close sndiri pas udh update",2024-02-02 20:09:11
App Store,br14nok,"kow jelek banget ini, ga bisa masuk menu, crash mental keluar lagi, sekelas BCA masa begini apps",2024-02-02 17:29:11
App Store,diablo[D],"Aneh bgt, kan ini bisa di download tpi mau login malah tidak ada koneksi internet notif nya .. kalau blm mampu bikin aplikasi jangan rekrut orng yg ga berkopeten, katanya yg di rekrut IPK 3.00 ke atas, katanya yg muda” tpi ga becus semua programmer nya",2024-02-02 13:54:26
App Store,Dellskyy,Kebanyakan verif lewat sms dengan trif sekali sms 1500 mahal banget anjir,2024-02-02 10:56:53
App Store,Klmsispeveisvsywpsbevdu,"Udah 2x ID keblokir padahal baru masukin sekali Pasword salah langsung ke blokir, pas tlpb ke hallo bca kata krna 3x salah masukin pasword jadi keblokir. Jelas banget baru salah 1x masukin pasword langsung ke blokir. Udah 2x dengan kasus yg sama.. hadeuhh 🥴",2024-02-02 08:04:34
App Store,Mollly3345,Versi update terbaru ini kenapa tulisannya jd makin kecil? Susah ini yg umur 40 up membaca angka2 dimutasinya,2024-02-01 15:26:22
App Store,Rara V,busuk bgt ni app. udah aktivasi berbelas2 kali buang pulsa tapi tulisannya teteeeeep aja disuruh aktivasi. gak paham lg,2024-02-01 17:01:06
App Store,samuelid,"Parah banget, dalam setahun udah naik 2 kali lipat admin nya, byeee, mending pindah bank, gak ada benefit apapun pake xpresi sekarang",2024-02-01 14:57:28
App Store,achmadyr,"Interface bagus, informasi yang ditampilkan simple dan mudah dioprasikan, namun alangkah lebih baiknya jika ada notifikasi cashflow atau transaksi",2024-01-13 07:02:09
App Store,bary232,"Sangat membantu, dalam segala hal, perpaduan konekting beberapa rekening dan kartu krdit dalam satu aplikasi, sehingga dapat memantau berbarengan. Lebih baik teruss kedepannya Mybca 💪🏻",2024-02-01 06:59:15
App Store,andesiban,"Halo bca, beberapa kali saya mengalami kendala ketika login, seperti saat ini ketika login muncul pesan “tidak ada koneksi internet” padahal kondisi inet saya baik2 saja.",2024-02-01 04:15:43
App Store,ceezooka,"Tidak bisa melakukan transaksi apapun. Login susah sekali hari ini, notif error. Begitu sdh berhasil login malah pop up peringatan no internet connection.",2024-01-31 12:50:28
App Store,sambarangjo,"aplikasi lemot, transfer lemot, semua serba lemot.. dikit2 something went wrong.. padahal udah pake iphone 15 pro tapi masih lemot aplikasinya",2024-01-31 05:55:11
App Store,Ipurc,"Versi terbaru crash nih jadi ga bisa dipake, baru open -> splashscreen-> crash",2024-01-31 05:49:14
App Store,19101443,Aplikasi paling tergajelas dengan biaya admin paling mahal,2024-01-31 01:17:22
App Store,Yoon serii,"Aplikasi sangat bagus, mudah d gunakan Tp minta usul untuk pengguna yg baru bikin rekening d my bca, Kartu atm nya tolong yg bisa d kirim ke rmh jd memudahkan nasabah gk perlu ribet ke bank lg. Apalagi yg kerjanya senin-jumat kadang susah mau urus2 nya 🙏🏻 dan satulagi kalo bisa verifikasi lewat smsnya tidak berbayar pulsa seperti bank lain hanya tinggal menunggu konfirmasi aja",2024-01-30 12:43:36
App Store,gyuwono,"kalo lagi jalan semua aman, begitu salah dikit lgsg blokir sini blokir sana. aplikasi paling ribet",2024-01-28 17:26:47
App Store,aguztinuz,Akhirnya gak bs pake lagi tuk iphone 5S karena IOS 12.. 😭,2024-01-28 05:18:48
App Store,SMR075,Woooi zaman sekarang sudah pakai face id  atau finger print.  Utk log in verifikasi dgn sms. Alasan demi keamaan. Skrng kl hp hilang. Pencuri bs  login dgn terima sms dong. Zaman skrng bnyk pengguna membeli paket data. Utk terima sms hrs beli pulsa dulu krn hrs terima sms. Lbh aman mana face id atau sms. Tlng di perbaiki,2024-01-27 12:17:21
App Store,Arviego24,"Tiba2 abis update gak bisa kebuka, gmn ini??? Tlp juga lama bgt. Gmn iniiiiii???",2024-01-27 07:40:11
App Store,Iin putu ayu,"Gak wort it karna setiap keluar harus login ulang konfirmasi sms dan memerlukan pulsa , jadi tambah biaya ajaa , masih enakan bca mobile aja lah meskipun mybca lebih lemgkap fiturnya",2024-01-26 13:39:44
App Store,Asep Nugroho,Mau masuk MyBCA tapi muter-muter mulu udah 2 hari ini.,2024-01-26 09:21:10
App Store,Klewang99,"Tampilan cukup menarik
Tp memang sedikit harus di pelajarin dan agak membingungkan ini menunya, mau isi token atau e-wallet aja saya bingung ini",2024-01-23 14:20:11
App Store,Bintang C Firdaus,"Dikit dikit oops terjadi kesalahan … coba lagi nanti 
Heyyy perbaiki Bug andaaaa nasabah pake m banking itu mempermudah transaksi , baik payment ataupun transfer , disaat genting seperti itu malah error , terjadi kesalahannya darimana ? Haduuuu",2024-01-20 12:18:47
App Store,Embohlah jengkel aku,Aplikasi yang sangat menyusahkan. Tolong pecat orang yang buat aplikasinya,2024-01-20 04:35:24
App Store,lansbrahmantyo,"Untuk level sebuah bank besar, app nya selalu terasa jadul dari sisi tampilan dan user experience nya. Bahkan tidak support FaceID sehingga repot harus input password setiap kali login. 
Tampilan nya juga sangat jauh tertinggal dibanding bank2 lain yg mudah dibaca dgn flow yg efisien.",2024-01-18 11:10:22
App Store,Fuad Rozil Ghufron,Perbanyak lagi fitur agar tidak kalah seperti mobile banking bank BUMN,2024-01-18 10:56:25
App Store,lulukadinatha,Tolong tambahkan haptic feedback dong saat masukin pin nya. Tks,2024-01-14 05:07:19
App Store,herdins,"Menu pilihan Qris Payment untuk pilihan Paylater pada saat transaksi Qris hilang hanya ada Tahapan, padahal Status Paylater aktif, sudah telp Halo BCA tidak ada solusi.",2024-01-12 09:26:41
App Store,agungmzo,Oke good,2024-01-11 16:04:29
App Store,thmsandrs,Mantap euyy,2024-01-10 05:45:57
App Store,sausage lovers,"Awalnya sih ribet semenjak pakai hp yg beli dr luar harus ngurus IMEI jd gak bisa pindahin BCA mobile ke hp yg baru. 
Tp skrang mudah benget.. ikutin step by step verifikasi semua lancar. Untung aja no hp masih aktif jd gampang.",2024-01-09 06:52:40
App Store,hdjzhsbbx,Overall aplikasi ini udah bagus.,2024-01-09 05:05:40
App Store,AverageEnjoyer88,"Sekarang sudah ada fitur pencatatan keuangan secara pribadi, keren! Tingkatkan terus inovasinya. Terima kasih BCA",2024-01-06 13:21:06
App Store,brightdidi,UX dan layanan vidcall nya tidak seperti layanan BCA,2024-01-05 03:06:01
App Store,Revoreva,Recently always got error of offline connection,2024-01-03 10:39:47
App Store,pramanto,"ni apps baru koq malah bnyk masalah ya..
bukan jd lebih baik tp lebih sering ""no internet connection"" jd ragu mau transaksi khawatir transaksi berulang..
duh ampun deh..",2024-01-03 08:23:15
App Store,Dhis_yudhis,Transaksi qris gagal tapi saldo terdebit. Mendapat notif terjadi kesalahan. Tolong perbaiki sistem pembayaran dan transfernya. Masih lebih bagus BCA Mobile lebih stabil,2024-01-02 01:40:55
App Store,:GusDeCooL:,"Update Jan 2024.
Cashflow group transaction bikin spam notifikasi. Setiap transaksi via app kirim notifikasi. Jadinya saya mau matikan total aja notifikasinya karena mengganggu.

——

Bulan lalu beli SBN via Welma. Hari ini check sempat kaget kok SBNnya tidak ada dan tidak kelihatan di account summary. Ternyata Welmanya filter transaksi 1 minggu terakhir by default. Saya kira uang saya hilang. Dari segi pelayanan teller di bank bagus, namun sayangnya dari segi aplikasinya, user experiencenya masih kurang kalau dicompare sama bank setara lainnya.",2024-01-01 22:12:13
